year,state,district,h_writein,h_special,h_runoff,h_winner,h_party,h_winVotes,h_totalVotes,h_runnerUp,h_ruParty,h_ruVotes,h_rawMargin,h_decMargin,p_winner,p_party,p_winVotes,p_totalVotes,p_runnerUp,p_ruParty,p_ruVotes,p_rawMargin,p_decMargin,s_writein,s_winner,s_party,s_winVotes,s_totalVotes,s_runnerUp,s_ruParty,s_ruVotes,s_rawMargin,s_decMargin
2018,Arizona,9,0.0,0.0,,Greg Stanton,democrat,159583.0,261245.0,Stephen L Ferrara,republican,101662.0,57921.0,0.22171142031426444,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,9,0.0,0.0,,Greg Stanton,democrat,159583.0,261245.0,Stephen L Ferrara,republican,101662.0,57921.0,0.22171142031426444,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,9,0.0,0.0,,Greg Stanton,democrat,159583.0,261245.0,Stephen L Ferrara,republican,101662.0,57921.0,0.22171142031426444,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,9,0.0,0.0,,Greg Stanton,democrat,159583.0,261245.0,Stephen L Ferrara,republican,101662.0,57921.0,0.22171142031426444,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arkansas,1,0.0,0.0,,Rick Crawford,republican,138757.0,201245.0,Chintan Desai,democrat,57907.0,80850.0,0.40174911177917466,,,,,,,,,,,,,,,,,,,
2018,Arkansas,1,0.0,0.0,,Rick Crawford,republican,138757.0,201245.0,Chintan Desai,democrat,57907.0,80850.0,0.40174911177917466,,,,,,,,,,,,,,,,,,,
2018,Arkansas,2,0.0,0.0,,French Hill,republican,132125.0,253453.0,Clarke Tucker,democrat,116135.0,15990.0,0.06308861998082488,,,,,,,,,,,,,,,,,,,
2018,Arkansas,2,0.0,0.0,,French Hill,republican,132125.0,253453.0,Clarke Tucker,democrat,116135.0,15990.0,0.06308861998082488,,,,,,,,,,,,,,,,,,,
2018,Arkansas,3,0.0,0.0,,Steve Womack,republican,148717.0,229708.0,Josh Mahony,democrat,74952.0,73765.0,0.3211250805370296,,,,,,,,,,,,,,,,,,,
2018,Arkansas,3,0.0,0.0,,Steve Womack,republican,148717.0,229708.0,Josh Mahony,democrat,74952.0,73765.0,0.3211250805370296,,,,,,,,,,,,,,,,,,,
2018,Arkansas,4,0.0,0.0,,Bruce Westerman,republican,136740.0,204892.0,Hayden Catherine Shamel,democrat,63984.0,72756.0,0.35509439119145697,,,,,,,,,,,,,,,,,,,
2018,Arkansas,4,0.0,0.0,,Bruce Westerman,republican,136740.0,204892.0,Hayden Catherine Shamel,democrat,63984.0,72756.0,0.35509439119145697,,,,,,,,,,,,,,,,,,,
2018,California,1,0.0,0.0,,Doug La Malfa,republican,160046.0,291594.0,Audrey Denney,democrat,131548.0,28498.0,0.0977317777457698,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,1,0.0,0.0,,Doug La Malfa,republican,160046.0,291594.0,Audrey Denney,democrat,131548.0,28498.0,0.0977317777457698,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,1,0.0,0.0,,Doug La Malfa,republican,160046.0,291594.0,Audrey Denney,democrat,131548.0,28498.0,0.0977317777457698,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,1,0.0,0.0,,Doug La Malfa,republican,160046.0,291594.0,Audrey Denney,democrat,131548.0,28498.0,0.0977317777457698,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,2,0.0,0.0,,Jared Huffman,democrat,243081.0,315657.0,Dale K. Mensing,republican,72576.0,170505.0,0.540159096741083,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,2,0.0,0.0,,Jared Huffman,democrat,243081.0,315657.0,Dale K. Mensing,republican,72576.0,170505.0,0.540159096741083,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,2,0.0,0.0,,Jared Huffman,democrat,243081.0,315657.0,Dale K. Mensing,republican,72576.0,170505.0,0.540159096741083,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,2,0.0,0.0,,Jared Huffman,democrat,243081.0,315657.0,Dale K. Mensing,republican,72576.0,170505.0,0.540159096741083,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,3,0.0,0.0,,John Garamendi,democrat,134875.0,232251.0,Charlie Schaupp,republican,97376.0,37499.0,0.16145893882050028,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,3,0.0,0.0,,John Garamendi,democrat,134875.0,232251.0,Charlie Schaupp,republican,97376.0,37499.0,0.16145893882050028,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,3,0.0,0.0,,John Garamendi,democrat,134875.0,232251.0,Charlie Schaupp,republican,97376.0,37499.0,0.16145893882050028,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,3,0.0,0.0,,John Garamendi,democrat,134875.0,232251.0,Charlie Schaupp,republican,97376.0,37499.0,0.16145893882050028,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,4,0.0,0.0,,Tom McClintock,republican,184401.0,340654.0,Jessica Morse,democrat,156253.0,28148.0,0.08262929541411522,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,4,0.0,0.0,,Tom McClintock,republican,184401.0,340654.0,Jessica Morse,democrat,156253.0,28148.0,0.08262929541411522,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,4,0.0,0.0,,Tom McClintock,republican,184401.0,340654.0,Jessica Morse,democrat,156253.0,28148.0,0.08262929541411522,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
